1.9336 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
58.6136 	EXP 	fixDelay: autoDraw = False
58.6136 	EXP 	probe: autoDraw = True
59.8135 	EXP 	probe: autoDraw = False
59.8135 	EXP 	fixProbe: autoDraw = True
62.6134 	EXP 	stim1: autoDraw = False
62.6134 	EXP 	stim2: autoDraw = False
62.6134 	EXP 	stim3: autoDraw = False
62.6134 	EXP 	stim4: autoDraw = False
62.6134 	EXP 	fixDelay: autoDraw = False
62.6134 	EXP 	probe: autoDraw = False
62.6134 	EXP 	fixProbe: autoDraw = False
62.6134 	EXP 	mask1_run: autoDraw = False
62.6134 	EXP 	mask2_prac_2: autoDraw = False
62.6134 	EXP 	mask3_run: autoDraw = False
62.6134 	EXP 	mask4_run: autoDraw = False
62.6134 	EXP 	fixStartTrial: autoDraw = True
